intern_id,course_id,rating
345,C021,4
345,C029,2
345,C023,3
345,C002,5
345,C024,5
345,C014,5
345,C025,4
346,C007,2
346,C005,4
346,C022,2
346,C029,2
346,C016,3
346,C024,1
346,C014,4
346,C010,1
346,C001,5
346,C003,5
346,C028,2
346,C004,5
347,C015,3
347,C011,4
347,C028,2
347,C026,2
347,C006,2
347,C029,2
347,C025,5
347,C005,2
347,C021,5
347,C014,3
347,C027,2
347,C019,5
347,C018,2
347,C023,4
347,C024,5
348,C025,4
348,C005,2
348,C011,2
348,C009,3
348,C007,5
348,C027,4
348,C017,5
348,C024,4
349,C006,2
349,C019,1
349,C030,5
349,C011,3
349,C013,5
349,C018,2
349,C023,3
349,C020,3
349,C004,5
350,C005,5
350,C012,4
350,C008,2
350,C024,5
350,C003,5
350,C019,5
350,C015,5
350,C014,1
351,C008,3
351,C018,5
351,C023,3
351,C029,5
351,C005,3
351,C006,5
351,C002,5
351,C015,3
351,C028,2
351,C009,5
351,C003,5
351,C030,5
351,C026,2
351,C016,2
351,C022,1
352,C020,4
352,C009,5
352,C030,4
352,C011,4
352,C002,2
352,C006,5
352,C024,5
352,C026,5
352,C013,5
353,C007,1
353,C016,3
353,C017,4
353,C021,5
353,C025,3
353,C003,2
353,C018,3
353,C010,4
353,C006,2
353,C015,5
353,C024,5
353,C027,4
353,C028,4
354,C021,3
354,C027,5
354,C023,1
354,C007,2
354,C026,5
354,C025,2
354,C011,5
354,C004,1
354,C002,5
354,C024,1
354,C029,5
354,C014,1
355,C027,5
355,C010,2
355,C026,5
355,C030,4
355,C025,3
355,C008,2
355,C006,5
355,C016,5
355,C024,2
355,C018,5
355,C004,5
355,C007,3
356,C008,2
356,C027,3
356,C022,4
356,C009,4
356,C007,3
356,C019,5
356,C010,2
356,C023,3
356,C018,2
356,C014,1
357,C005,2
357,C029,5
357,C012,5
357,C019,2
357,C013,5
357,C030,1
357,C010,2
357,C025,2
357,C015,3
357,C007,5
357,C002,2
357,C017,1
358,C011,3
358,C001,2
358,C022,2
358,C027,5
358,C026,4
358,C028,4
358,C025,2
358,C020,4
359,C012,4
359,C015,1
359,C030,4
359,C011,3
359,C017,2
359,C023,2
359,C016,4
359,C020,3
359,C009,5
359,C018,4
359,C008,5
359,C010,5
359,C024,1
360,C028,3
360,C007,2
360,C016,2
360,C001,5
360,C030,5
360,C005,3
360,C022,5
360,C018,5
360,C021,3
361,C028,1
361,C016,2
361,C017,5
361,C030,4
361,C011,3
361,C029,3
361,C012,1
361,C008,5
361,C009,5
361,C013,1
361,C005,3
362,C010,1
362,C011,4
362,C020,5
362,C009,3
362,C003,3
362,C025,1
362,C021,4
362,C022,5
362,C019,5
362,C004,4
362,C017,4
362,C018,5
362,C001,5
362,C028,4
362,C026,1
363,C011,5
363,C003,5
363,C004,3
363,C001,3
363,C013,5
363,C012,3
363,C017,5
363,C020,3
363,C010,4
363,C019,5
363,C018,1
364,C004,3
364,C009,4
364,C011,3
364,C023,5
364,C003,1
364,C008,3
364,C010,5
364,C005,5
364,C019,4
364,C015,5
364,C017,2
364,C026,3
364,C001,3
364,C013,5
364,C016,5
365,C001,4
365,C021,2
365,C008,5
365,C007,2
365,C005,4
365,C026,3
365,C006,4
365,C015,3
365,C019,2
365,C013,4
365,C009,5
365,C022,1
366,C007,1
366,C023,4
366,C002,4
366,C029,1
366,C014,5
366,C018,3
366,C005,3
366,C025,3
366,C024,4
366,C006,1
366,C013,2
366,C028,3
367,C006,5
367,C022,3
367,C009,3
367,C019,3
367,C014,5
367,C021,5
367,C013,2
367,C025,4
367,C016,2
368,C003,5
368,C023,3
368,C027,4
368,C005,5
368,C016,5
368,C025,2
368,C021,3
368,C029,1
368,C004,5
368,C007,2
368,C011,1
368,C020,4
369,C027,3
369,C008,5
369,C028,5
369,C005,3
369,C030,3
369,C029,4
369,C013,5
369,C011,1
369,C023,5
370,C025,4
370,C015,5
370,C030,2
370,C018,2
370,C005,4
370,C029,5
370,C022,5
370,C023,3
370,C021,4
370,C009,1
370,C026,3
370,C027,1
370,C010,4
370,C024,5
370,C004,4
371,C010,5
371,C003,5
371,C013,4
371,C008,2
371,C012,3
371,C027,3
371,C028,2
371,C006,5
372,C003,4
372,C020,3
372,C016,3
372,C005,5
372,C028,4
372,C012,4
372,C024,5
372,C029,4
372,C019,4
372,C026,5
372,C009,4
372,C023,5
373,C015,4
373,C012,2
373,C018,3
373,C016,4
373,C026,2
373,C025,5
373,C020,2
373,C028,2
373,C004,5
373,C002,3
373,C024,2
373,C010,5
373,C021,5
373,C009,4
373,C022,5
374,C011,4
374,C009,5
374,C030,2
374,C028,1
374,C008,3
374,C007,1
374,C021,5
374,C014,1
374,C002,5
374,C015,2
375,C009,3
375,C007,5
375,C001,5
375,C008,5
375,C013,5
375,C015,5
375,C005,1
375,C021,5
375,C003,5
375,C020,5
375,C027,3
375,C010,5
375,C014,5
375,C002,5
375,C022,4
376,C024,1
376,C011,1
376,C028,5
376,C006,1
376,C019,5
376,C013,4
376,C007,4
376,C010,4
376,C002,5
376,C001,5
377,C009,4
377,C014,4
377,C017,3
377,C005,2
377,C019,5
377,C013,2
377,C004,5
377,C025,5
377,C010,1
377,C023,4
377,C021,1
378,C005,2
378,C006,4
378,C011,2
378,C026,5
378,C004,1
378,C016,5
378,C008,2
378,C023,2
378,C021,3
378,C012,4
378,C020,4
378,C030,2
379,C014,5
379,C019,1
379,C027,2
379,C030,1
379,C018,5
379,C001,2
379,C012,3
379,C016,4
379,C023,5
379,C015,4
379,C010,5
379,C006,5
379,C024,4
379,C002,4
379,C004,5
380,C002,3
380,C014,5
380,C005,5
380,C004,4
380,C020,3
380,C012,5
380,C011,4
380,C001,3
380,C009,2
380,C008,2
380,C021,4
381,C021,2
381,C027,5
381,C002,3
381,C016,1
381,C004,2
381,C019,5
381,C024,5
381,C020,4
381,C011,4
381,C012,1
381,C026,5
381,C008,1
382,C023,3
382,C030,5
382,C004,3
382,C020,2
382,C005,5
382,C018,3
382,C013,5
382,C006,1
382,C014,5
382,C024,2
383,C025,3
383,C008,4
383,C018,2
383,C016,4
383,C003,2
383,C001,2
383,C014,5
383,C017,3
383,C010,2
383,C006,2
384,C001,2
384,C030,5
384,C009,3
384,C019,2
384,C010,4
384,C021,4
384,C023,5
384,C002,5
384,C027,5
385,C008,5
385,C023,4
385,C029,2
385,C022,5
385,C012,1
385,C018,4
385,C020,5
385,C013,4
385,C016,1
385,C028,1
385,C004,2
385,C027,4
385,C001,3
385,C002,5
386,C009,5
386,C013,1
386,C001,3
386,C030,4
386,C022,5
386,C018,3
386,C019,2
386,C011,2
386,C028,2
386,C003,4
386,C015,5
386,C026,5
386,C029,4
387,C013,4
387,C024,5
387,C012,3
387,C006,5
387,C016,3
387,C002,5
387,C003,3
387,C017,1
387,C009,3
388,C003,5
388,C021,5
388,C001,3
388,C018,4
388,C014,1
388,C029,4
388,C011,1
388,C027,4
389,C001,4
389,C029,3
389,C019,5
389,C009,3
389,C020,5
389,C022,5
389,C003,2
389,C013,4
389,C026,1
389,C012,4
389,C008,2
390,C006,4
390,C018,2
390,C026,5
390,C025,3
390,C002,3
390,C017,1
390,C012,2
390,C015,1
390,C001,5
390,C008,5
390,C029,5
391,C016,3
391,C008,5
391,C026,5
391,C013,5
391,C022,3
391,C002,2
391,C003,4
391,C004,4
391,C009,5
391,C014,2
391,C027,3
391,C019,1
391,C007,5
391,C028,4
392,C015,5
392,C020,5
392,C028,5
392,C029,1
392,C019,5
392,C004,4
392,C001,5
392,C017,5
392,C010,3
392,C002,2
392,C022,2
392,C030,3
392,C006,2
393,C024,2
393,C011,4
393,C010,4
393,C025,4
393,C003,5
393,C023,4
393,C015,5
393,C026,2
393,C009,4
394,C026,3
394,C027,3
394,C012,4
394,C029,3
394,C016,5
394,C009,5
394,C002,1
394,C003,3
395,C022,5
395,C028,3
395,C016,5
395,C030,1
395,C023,3
395,C029,2
395,C013,5
395,C006,1
395,C012,5
395,C001,3
395,C009,2
395,C011,2
395,C026,5
395,C005,2
395,C003,3
396,C020,5
396,C011,3
396,C010,2
396,C001,4
396,C017,4
396,C024,5
396,C023,5
396,C005,1
396,C027,5
396,C006,1
396,C003,3
396,C002,5
396,C025,4
397,C020,5
397,C004,5
397,C027,5
397,C003,4
397,C025,5
397,C017,5
397,C016,1
397,C013,4
397,C005,5
397,C007,5
397,C010,5
397,C018,4
397,C012,5
397,C028,3
398,C006,4
398,C016,5
398,C009,3
398,C010,5
398,C025,1
398,C007,4
398,C005,4
398,C021,5
398,C018,3
398,C002,5
398,C015,3
398,C024,1
398,C026,5
399,C027,1
399,C019,3
399,C013,2
399,C014,2
399,C005,5
399,C007,3
399,C021,4
399,C016,5
399,C024,5
400,C030,2
400,C019,2
400,C002,5
400,C024,5
400,C015,1
400,C008,3
400,C012,5
400,C020,3
400,C022,5
400,C005,3
400,C017,2
400,C011,4
400,C027,4
401,C012,4
401,C009,4
401,C002,3
401,C006,2
401,C021,5
401,C011,5
401,C004,5
401,C014,4
401,C019,1
401,C016,4
401,C017,3
401,C015,3
402,C016,3
402,C028,3
402,C025,1
402,C014,5
402,C007,4
402,C021,4
402,C023,1
402,C009,4
402,C019,3
402,C013,2
403,C008,5
403,C002,5
403,C004,5
403,C017,5
403,C024,3
403,C006,5
403,C012,3
403,C019,1
403,C022,1
403,C016,5
403,C029,1
404,C016,3
404,C025,3
404,C001,3
404,C026,1
404,C024,2
404,C027,2
404,C005,5
404,C019,5
404,C002,1
404,C008,1
404,C028,5
404,C010,3
404,C009,5
405,C003,2
405,C004,1
405,C005,5
405,C030,4
405,C024,4
405,C022,4
405,C014,3
405,C010,5
405,C011,4
405,C013,2
406,C003,2
406,C007,5
406,C019,2
406,C022,5
406,C013,3
406,C018,5
406,C010,3
406,C002,5
406,C015,3
406,C030,2
406,C024,4
406,C008,4
406,C021,5
406,C006,4
407,C023,2
407,C030,3
407,C026,5
407,C013,5
407,C028,5
407,C015,1
407,C025,4
407,C008,3
408,C016,5
408,C009,3
408,C019,5
408,C029,4
408,C013,5
408,C004,3
408,C017,5
408,C024,2
408,C014,2
409,C013,5
409,C019,5
409,C027,2
409,C005,4
409,C018,5
409,C010,3
409,C004,5
409,C002,5
409,C001,3
410,C007,5
410,C004,3
410,C011,3
410,C021,4
410,C022,3
410,C013,3
410,C028,2
410,C001,3
410,C024,2
410,C009,5
410,C014,2
410,C027,3
411,C016,3
411,C028,1
411,C027,5
411,C014,5
411,C012,3
411,C023,3
411,C003,3
411,C021,3
411,C018,1
411,C024,1
411,C022,3
411,C030,5
411,C006,3
412,C001,3
412,C030,2
412,C005,3
412,C008,5
412,C027,4
412,C009,3
412,C013,5
412,C019,1
412,C020,4
412,C016,5
412,C010,5
412,C002,2
412,C004,2
412,C012,3
412,C017,3
413,C011,5
413,C004,3
413,C020,2
413,C014,5
413,C029,5
413,C013,1
413,C006,3
413,C008,5
413,C024,5
413,C022,4
413,C001,2
414,C021,4
414,C026,5
414,C004,4
414,C009,2
414,C020,3
414,C024,5
414,C016,2
414,C012,5
414,C010,2
415,C014,4
415,C018,1
415,C025,1
415,C007,5
415,C003,3
415,C009,1
415,C011,5
415,C001,3
415,C006,5
416,C026,5
416,C014,5
416,C012,5
416,C027,1
416,C015,2
416,C005,4
416,C017,5
416,C006,5
416,C002,5
416,C004,3
416,C030,4
416,C011,5
416,C003,5
417,C002,4
417,C020,2
417,C012,4
417,C022,2
417,C013,4
417,C026,2
417,C029,4
417,C018,2
417,C011,4
417,C025,3
417,C015,3
417,C023,5
418,C001,4
418,C023,3
418,C018,2
418,C024,2
418,C016,4
418,C005,2
418,C015,5
418,C004,1
419,C027,5
419,C025,1
419,C007,5
419,C017,2
419,C016,2
419,C011,4
419,C024,2
419,C009,2
419,C020,2
419,C008,4
419,C010,3
419,C013,5
419,C023,4
420,C012,5
420,C021,4
420,C005,4
420,C008,1
420,C006,1
420,C027,2
420,C029,3
420,C022,3
420,C026,5
420,C007,2
420,C001,2
421,C012,4
421,C025,5
421,C009,3
421,C008,5
421,C014,2
421,C002,3
421,C010,5
421,C022,4
421,C027,3
421,C006,5
421,C003,1
421,C005,2
422,C014,1
422,C022,4
422,C025,3
422,C019,3
422,C008,2
422,C011,2
422,C009,2
422,C012,4
422,C013,2
422,C001,1
422,C006,4
422,C003,4
422,C030,5
422,C021,3
423,C014,3
423,C025,5
423,C020,4
423,C030,1
423,C002,4
423,C029,2
423,C006,1
423,C026,1
424,C002,5
424,C014,5
424,C030,5
424,C012,2
424,C020,4
424,C028,5
424,C027,5
424,C015,4
425,C023,1
425,C021,1
425,C014,2
425,C007,5
425,C002,4
425,C030,2
425,C012,2
425,C011,2
425,C001,5
425,C019,5
425,C025,5
426,C005,5
426,C020,4
426,C030,5
426,C008,1
426,C023,4
426,C001,1
426,C009,3
426,C007,4
426,C013,4
426,C003,3
427,C007,4
427,C021,4
427,C014,3
427,C016,5
427,C013,5
427,C026,1
427,C023,5
427,C020,3
427,C002,5
427,C017,2
428,C012,5
428,C015,3
428,C008,5
428,C019,5
428,C009,4
428,C024,2
428,C013,4
428,C022,5
428,C025,2
428,C005,3
428,C029,5
428,C023,4
428,C017,5
428,C010,4
428,C018,5
429,C019,5
429,C013,5
429,C009,5
429,C017,4
429,C026,4
429,C023,1
429,C002,1
429,C001,4
429,C030,4
429,C016,3
429,C012,5
429,C007,3
429,C021,1
430,C014,2
430,C008,5
430,C009,2
430,C010,4
430,C026,3
430,C012,5
430,C030,2
430,C025,5
430,C022,3
430,C003,5
430,C029,1
430,C028,4
430,C005,1
431,C007,3
431,C029,4
431,C022,3
431,C013,4
431,C015,5
431,C017,3
431,C025,2
431,C001,3
431,C009,2
431,C014,5
431,C026,3
431,C024,4
431,C005,5
431,C006,5
432,C006,5
432,C025,5
432,C018,1
432,C009,2
432,C013,2
432,C029,3
432,C027,3
432,C014,3
432,C016,4
432,C021,1
433,C013,2
433,C016,1
433,C028,3
433,C027,5
433,C018,4
433,C015,5
433,C030,5
433,C014,4
433,C010,5
433,C002,5
433,C008,5
433,C022,4
433,C007,5
433,C001,4
434,C004,3
434,C019,5
434,C012,2
434,C010,5
434,C021,3
434,C006,3
434,C013,4
434,C002,1
434,C022,5
434,C014,4
434,C028,3
434,C001,5
434,C018,5
434,C005,1
435,C014,3
435,C022,5
435,C029,3
435,C020,3
435,C021,5
435,C024,4
435,C013,1
435,C012,4
435,C003,4
436,C004,3
436,C016,5
436,C020,3
436,C029,4
436,C023,3
436,C009,5
436,C017,5
436,C006,3
436,C028,5
436,C003,5
436,C011,4
437,C005,5
437,C021,4
437,C018,3
437,C019,5
437,C002,5
437,C001,5
437,C003,5
437,C030,5
437,C017,4
437,C022,3
437,C015,3
437,C023,1
437,C010,3
437,C025,4
438,C003,5
438,C028,3
438,C023,2
438,C007,4
438,C016,5
438,C005,4
438,C026,5
438,C024,2
438,C017,4
438,C011,5
438,C012,4
438,C027,1
438,C030,5
438,C014,2
438,C021,5
439,C015,2
439,C012,5
439,C028,5
439,C003,3
439,C014,2
439,C022,3
439,C016,4
439,C024,3
439,C010,5
440,C002,3
440,C025,5
440,C020,5
440,C026,3
440,C028,3
440,C014,5
440,C016,5
440,C015,5
440,C030,5
440,C022,2
440,C013,5
440,C029,5
440,C008,4
440,C004,4
440,C007,4
441,C002,3
441,C025,3
441,C021,5
441,C008,4
441,C023,5
441,C012,2
441,C029,5
441,C015,5
441,C010,2
442,C016,5
442,C005,1
442,C004,1
442,C021,1
442,C010,2
442,C020,4
442,C028,4
442,C015,3
443,C010,4
443,C009,2
443,C015,2
443,C030,5
443,C028,2
443,C014,5
443,C013,4
443,C016,5
443,C022,4
443,C002,4
443,C008,4
443,C020,5
443,C003,4
443,C019,1
443,C029,1
444,C020,5
444,C024,1
444,C003,5
444,C017,3
444,C011,5
444,C001,3
444,C007,3
444,C005,1
445,C003,5
445,C006,3
445,C018,1
445,C029,2
445,C008,3
445,C014,2
445,C019,5
445,C030,5
445,C002,5
445,C027,2
446,C024,4
446,C027,3
446,C006,4
446,C030,5
446,C019,5
446,C004,3
446,C012,5
446,C001,3
446,C015,4
446,C014,5
447,C023,2
447,C018,1
447,C030,4
447,C009,3
447,C011,2
447,C012,4
447,C026,5
447,C021,1
447,C010,3
447,C002,1
447,C004,2
447,C022,5
447,C024,1
447,C008,5
448,C002,3
448,C005,1
448,C015,5
448,C014,5
448,C013,2
448,C028,4
448,C020,5
448,C011,1
448,C003,3
448,C008,4
449,C027,4
449,C015,4
449,C021,3
449,C029,5
449,C006,2
449,C003,5
449,C004,4
449,C009,2
449,C010,1
449,C020,3
450,C015,2
450,C024,3
450,C003,1
450,C005,1
450,C010,5
450,C021,5
450,C022,4
450,C028,5
450,C008,4
450,C027,5
450,C006,5
450,C026,1
450,C013,3
450,C018,5
450,C007,5
451,C013,2
451,C001,3
451,C004,5
451,C026,3
451,C020,5
451,C010,5
451,C015,5
451,C023,3
451,C011,2
451,C016,5
451,C012,4
451,C002,3
451,C009,1
451,C007,2
452,C012,5
452,C011,2
452,C023,4
452,C021,3
452,C028,5
452,C022,4
452,C015,1
452,C017,1
452,C008,3
452,C010,3
452,C026,5
452,C030,3
453,C015,2
453,C014,3
453,C028,3
453,C009,2
453,C026,5
453,C024,1
453,C025,1
453,C004,2
453,C010,5
453,C017,3
453,C012,3
454,C016,5
454,C015,3
454,C007,5
454,C005,3
454,C013,3
454,C024,1
454,C004,4
454,C010,1
454,C003,1
454,C018,4
455,C009,3
455,C001,4
455,C002,5
455,C011,5
455,C006,3
455,C022,1
455,C018,5
455,C030,3
455,C027,4
455,C029,1
455,C021,2
456,C028,4
456,C018,3
456,C023,3
456,C030,4
456,C011,5
456,C009,5
456,C012,5
456,C021,1
457,C005,4
457,C020,4
457,C008,4
457,C016,4
457,C019,2
457,C028,5
457,C023,5
457,C007,3
457,C001,1
457,C015,4
457,C012,5
457,C017,2
457,C024,1
458,C009,3
458,C007,3
458,C002,5
458,C025,3
458,C023,5
458,C021,1
458,C001,2
458,C012,5
459,C010,2
459,C007,5
459,C018,3
459,C008,2
459,C025,5
459,C014,2
459,C020,5
459,C011,3
459,C012,1
459,C022,5
460,C012,2
460,C015,4
460,C016,2
460,C024,3
460,C029,5
460,C004,3
460,C010,2
460,C030,1
460,C028,3
460,C023,5
460,C005,4
460,C002,5
460,C025,1
460,C018,5
461,C018,2
461,C028,4
461,C029,4
461,C023,5
461,C010,4
461,C015,4
461,C017,5
461,C005,4
462,C027,5
462,C025,5
462,C003,4
462,C013,5
462,C005,4
462,C012,1
462,C021,3
462,C009,4
462,C030,5
462,C020,3
462,C019,2
462,C017,4
463,C027,4
463,C001,4
463,C023,2
463,C021,1
463,C015,3
463,C004,4
463,C006,2
463,C018,4
463,C016,2
463,C009,5
463,C013,1
463,C003,4
463,C012,2
463,C002,5
464,C027,2
464,C016,5
464,C030,5
464,C018,5
464,C022,2
464,C014,5
464,C025,4
464,C026,4
464,C006,5
465,C016,4
465,C026,5
465,C010,5
465,C009,4
465,C017,1
465,C008,3
465,C014,3
465,C025,3
465,C005,3
465,C029,4
465,C013,3
465,C007,3
465,C015,2
465,C019,1
466,C021,1
466,C025,3
466,C015,3
466,C005,4
466,C020,4
466,C006,1
466,C026,3
466,C009,5
467,C026,1
467,C015,4
467,C016,2
467,C014,2
467,C002,5
467,C010,5
467,C008,5
467,C001,4
467,C027,5
467,C013,5
467,C004,4
467,C025,5
467,C029,3
467,C011,5
467,C017,1
468,C007,4
468,C028,5
468,C006,1
468,C009,5
468,C027,4
468,C020,2
468,C019,5
468,C023,2
468,C011,5
468,C016,1
469,C027,4
469,C030,5
469,C028,2
469,C023,2
469,C029,1
469,C006,1
469,C010,4
469,C004,2
469,C024,3
469,C002,5
469,C009,1
469,C003,4
470,C005,5
470,C018,2
470,C013,5
470,C019,5
470,C003,5
470,C001,3
470,C020,2
470,C015,5
470,C029,5
470,C012,4
470,C006,1
470,C023,3
470,C027,4
471,C011,4
471,C027,2
471,C029,3
471,C009,2
471,C028,2
471,C018,1
471,C017,1
471,C025,4
471,C002,3
471,C007,4
472,C013,2
472,C011,5
472,C009,3
472,C006,4
472,C008,2
472,C010,3
472,C015,5
472,C014,3
472,C022,1
473,C022,4
473,C011,4
473,C029,4
473,C017,5
473,C001,4
473,C006,2
473,C015,2
473,C019,4
473,C002,4
473,C014,5
473,C004,5
473,C018,3
473,C005,2
473,C016,3
474,C012,3
474,C022,3
474,C016,2
474,C023,5
474,C008,5
474,C001,2
474,C028,3
474,C015,3
474,C025,4
474,C024,3
474,C010,4
475,C023,3
475,C027,3
475,C025,1
475,C026,5
475,C020,5
475,C004,1
475,C019,3
475,C030,4
475,C017,5
475,C005,5
475,C011,4
475,C010,4
476,C014,2
476,C029,3
476,C010,2
476,C006,2
476,C017,1
476,C009,3
476,C027,5
476,C016,4
476,C005,5
476,C024,2
476,C018,5
476,C026,3
476,C021,2
476,C023,3
476,C022,4
477,C021,3
477,C008,1
477,C023,5
477,C010,5
477,C007,2
477,C011,4
477,C001,3
477,C005,5
477,C006,3
477,C015,4
477,C009,2
477,C029,5
477,C030,5
478,C016,3
478,C017,3
478,C027,3
478,C003,5
478,C008,4
478,C024,1
478,C001,5
478,C022,5
478,C014,4
478,C005,5
478,C002,5
478,C018,5
478,C010,5
479,C029,3
479,C028,1
479,C021,3
479,C009,3
479,C011,2
479,C010,3
479,C014,3
479,C003,5
480,C008,4
480,C014,2
480,C003,4
480,C002,4
480,C007,5
480,C018,4
480,C010,1
480,C029,5
480,C005,2
480,C023,5
480,C026,4
480,C004,2
480,C015,1
481,C025,1
481,C022,5
481,C012,5
481,C007,3
481,C004,5
481,C016,2
481,C017,4
481,C018,5
481,C002,1
481,C020,5
481,C019,5
482,C016,4
482,C030,4
482,C011,5
482,C010,4
482,C014,4
482,C022,3
482,C001,3
482,C026,4
482,C019,3
482,C018,5
482,C009,2
483,C016,5
483,C027,3
483,C028,4
483,C020,4
483,C013,4
483,C030,5
483,C001,5
483,C009,2
483,C019,2
483,C008,5
483,C010,4
484,C001,2
484,C024,3
484,C023,5
484,C022,5
484,C027,3
484,C008,1
484,C026,5
484,C009,1
484,C005,3
484,C017,5
484,C018,3
484,C007,3
484,C016,4
484,C019,1
484,C021,4
485,C023,2
485,C015,5
485,C010,2
485,C030,5
485,C005,3
485,C025,3
485,C014,3
485,C016,2
485,C022,5
485,C003,5
486,C004,5
486,C017,5
486,C003,5
486,C006,4
486,C021,5
486,C024,1
486,C030,2
486,C019,4
486,C018,5
486,C026,5
486,C025,2
486,C027,2
486,C015,2
486,C020,2
486,C002,5
487,C014,5
487,C026,4
487,C017,5
487,C009,2
487,C012,3
487,C003,1
487,C024,5
487,C020,5
488,C025,3
488,C029,3
488,C018,5
488,C011,4
488,C005,5
488,C020,4
488,C012,1
488,C009,4
488,C003,4
488,C010,5
488,C008,5
489,C023,4
489,C028,3
489,C014,3
489,C011,3
489,C022,3
489,C020,4
489,C010,3
489,C008,3
489,C026,3
489,C030,5
490,C026,4
490,C019,3
490,C017,2
490,C005,4
490,C002,5
490,C022,3
490,C006,4
490,C012,3
490,C021,5
490,C023,5
490,C008,4
490,C024,3
490,C025,4
490,C027,5
491,C014,4
491,C022,5
491,C025,3
491,C019,1
491,C003,1
491,C013,5
491,C006,3
491,C010,2
491,C008,1
491,C017,2
491,C007,5
491,C026,2
491,C029,5
492,C020,4
492,C024,3
492,C015,5
492,C027,3
492,C028,3
492,C026,1
492,C023,4
492,C009,4
493,C003,3
493,C016,3
493,C017,3
493,C028,4
493,C002,1
493,C029,5
493,C013,5
493,C006,5
493,C005,5
493,C019,5
494,C006,3
494,C014,2
494,C010,5
494,C017,5
494,C016,3
494,C024,5
494,C015,5
494,C029,3
495,C028,5
495,C022,4
495,C024,5
495,C029,5
495,C020,5
495,C017,4
495,C013,3
495,C002,5
495,C019,5
495,C001,5
495,C014,3
495,C027,1
495,C007,1
495,C006,5
495,C025,5
496,C007,4
496,C024,3
496,C008,5
496,C027,1
496,C023,4
496,C019,1
496,C013,1
496,C009,4
496,C012,3
497,C026,4
497,C009,2
497,C028,3
497,C021,2
497,C018,1
497,C008,4
497,C030,5
497,C013,5
498,C027,2
498,C004,5
498,C029,2
498,C019,5
498,C018,5
498,C025,4
498,C008,4
498,C005,5
498,C014,2
498,C003,2
498,C024,5
498,C013,4
498,C012,2
498,C011,2
499,C021,4
499,C022,3
499,C011,5
499,C016,5
499,C006,5
499,C008,4
499,C017,5
499,C028,3
499,C023,3
499,C029,5
499,C030,3
499,C027,3
499,C019,5
500,C030,4
500,C011,5
500,C012,5
500,C010,5
500,C017,4
500,C020,4
500,C013,2
500,C015,2
500,C029,4
500,C018,1
500,C023,2
501,C004,1
501,C028,4
501,C010,5
501,C005,3
501,C016,4
501,C027,1
501,C003,4
501,C023,1
502,C016,2
502,C003,5
502,C015,1
502,C010,3
502,C028,4
502,C012,1
502,C026,1
502,C030,1
503,C029,5
503,C002,1
503,C027,1
503,C013,4
503,C024,3
503,C008,4
503,C017,5
503,C004,3
503,C026,5
503,C019,5
503,C005,3
503,C012,2
503,C028,5
503,C010,3
503,C011,5
504,C025,3
504,C014,5
504,C001,2
504,C017,5
504,C007,3
504,C021,1
504,C020,3
504,C008,4
504,C004,4
504,C029,5
504,C023,2
504,C026,4
505,C022,5
505,C002,5
505,C018,3
505,C007,3
505,C016,4
505,C010,3
505,C029,2
505,C001,5
505,C008,2
505,C009,3
505,C023,1
505,C005,3
505,C015,5
505,C004,5
505,C012,5
506,C012,3
506,C003,2
506,C006,2
506,C014,2
506,C029,5
506,C010,2
506,C020,3
506,C016,4
506,C008,4
506,C019,5
506,C005,5
506,C002,5
506,C017,4
506,C022,5
507,C023,4
507,C029,2
507,C024,2
507,C017,3
507,C030,5
507,C007,3
507,C008,5
507,C002,3
507,C010,2
507,C003,4
507,C014,5
507,C005,2
508,C020,4
508,C010,4
508,C029,1
508,C030,3
508,C007,2
508,C001,4
508,C022,4
508,C018,2
508,C006,5
508,C004,2
508,C011,5
508,C017,2
508,C016,3
509,C018,5
509,C007,4
509,C030,5
509,C010,1
509,C025,4
509,C006,5
509,C001,2
509,C022,5
509,C011,4
509,C021,2
510,C030,1
510,C029,5
510,C009,4
510,C007,5
510,C023,4
510,C015,1
510,C005,3
510,C021,2
510,C024,5
511,C018,4
511,C017,3
511,C008,3
511,C003,1
511,C023,3
511,C012,5
511,C002,5
511,C006,2
511,C009,2
511,C028,5
511,C010,4
511,C014,4
511,C011,4
511,C026,5
511,C004,3
512,C012,4
512,C020,5
512,C013,3
512,C026,5
512,C002,5
512,C023,3
512,C009,4
512,C003,5
512,C011,5
512,C017,4
512,C019,4
513,C027,4
513,C009,3
513,C030,5
513,C003,3
513,C021,2
513,C013,3
513,C020,5
513,C015,5
513,C024,2
513,C016,2
513,C002,5
513,C014,4
514,C027,3
514,C014,5
514,C029,5
514,C028,2
514,C006,2
514,C009,3
514,C016,2
514,C011,2
514,C001,3
514,C003,4
514,C024,5
514,C007,4
514,C025,3
514,C017,1
515,C027,4
515,C004,5
515,C020,4
515,C016,1
515,C023,5
515,C021,5
515,C025,3
515,C022,3
515,C015,5
515,C014,5
515,C009,4
515,C005,5
515,C006,5
515,C013,5
516,C015,3
516,C009,4
516,C019,5
516,C023,2
516,C024,1
516,C018,5
516,C026,2
516,C003,3
517,C023,1
517,C018,5
517,C019,5
517,C028,2
517,C009,1
517,C010,2
517,C001,5
517,C013,3
517,C005,5
518,C021,5
518,C011,5
518,C016,4
518,C028,4
518,C007,4
518,C026,4
518,C003,5
518,C010,5
518,C019,1
518,C020,2
518,C006,5
518,C004,3
518,C005,3
519,C027,3
519,C018,3
519,C008,5
519,C020,2
519,C019,2
519,C011,1
519,C009,2
